7044	劉	21129	20
7045	務	21209	20
7046	叧	21479	20
7047	問	21839	20
7048	啐	21840	20
7049	嗫	21995	20
7050	囦	22246	20
7051	囨	22248	20
7052	垤	22436	20
7053	壵	22773	20
7054	奬	22892	20
7055	婻	23163	20
7056	寳	23539	20
7057	尜	23580	20
7058	幣	24163	20
7059	庯	24239	20
7060	忚	24538	20
7061	曞	26334	20
7062	杪	26474	20
7063	枬	26540	20
7064	柟	26591	20
7065	栦	26662	20
7066	栫	26667	20
7067	殍	27533	20
7068	涗	28055	20
7069	湲	28274	20
7070	琁	29697	20
7071	瑢	29794	20
7072	璆	29830	20
7073	畧	30055	20
7074	盌	30412	20
7075	竜	31452	20
7076	簟	31775	20
7077	粬	31916	20
7078	繘	32344	20
7079	绁	32449	20
7080	绱	32497	20
7081	舨	33320	20
7082	艶	33398	20
7083	莾	33726	20
7084	菔	33748	20
7085	葜	33884	20
7086	葸	33912	20
7087	蠓	34835	20
7088	規	35215	20
7089	請	35531	20
7090	貝	35997	20
7091	跰	36336	20
7092	踔	36372	20
7093	逑	36881	20
7094	鑱	38001	20
7095	鑲	38002	20
7096	铓	38099	20
7097	锕	38165	20
7098	顗	38999	20
7099	顸	39032	20
7100	颟	39071	20
7101	骙	39577	20
7102	魃	39747	20
7103	鲂	40066	20
7104	鲹	40121	20
7105	鶤	40356	20
7106	鹎	40526	20
7107	齑	40785	20
7108	亻	20155	19
7109	傞	20638	19
7110	哋	21707	19
7111	哓	21715	19
7112	啲	21874	19
7113	嚅	22149	19
7114	囪	22250	19
7115	坼	22396	19
7116	堉	22537	19
7117	夠	22816	19
7118	娿	23103	19
7119	嫈	23240	19
7120	崙	23833	19
7121	幛	24155	19
7122	庤	24228	19
7123	悛	24731	19
7124	愍	24845	19
7125	栻	26683	19
7126	椂	26882	19
7127	榃	27011	19
7128	機	27231	19
7129	檸	27320	19
7130	欤	27428	19
7131	毦	27622	19
7132	汫	27755	19
7133	洌	27916	19
7134	浄	27972	19
7135	準	28310	19
7136	漢	28450	19
7137	漭	28461	19
7138	漶	28470	19
7139	犏	29327	19
7140	犳	29363	19
7141	皟	30367	19
7142	睟	30559	19
7143	罉	32585	19
7144	耜	32796	19
7145	舲	33330	19
7146	菰	33776	19
7147	蘇	34311	19
7148	蹁	36417	19
7149	軎	36558	19
7150	轾	36734	19
7151	辺	36794	19
7152	釐	37328	19
7153	鎅	37765	19
7154	鑃	37955	19
7155	靺	38778	19
7156	體	39636	19
7157	鬆	39686	19
7158	佴	20340	18
7159	俳	20467	18
7160	們	20497	18
7161	冧	20903	18
7162	冩	20905	18
7163	匏	21263	18
7164	參	21443	18
7165	咝	21661	18
7166	嗭	21997	18
7167	嚦	22182	18
7168	囝	22237	18
7169	坬	22380	18
7170	堞	22558	18
7171	墕	22677	18
7172	婍	23117	18
7173	婓	23123	18
7174	寔	23508	18
7175	崌	23820	18
7176	嵿	23935	18
7177	戥	25125	18
7178	撳	25779	18
7179	數	25976	18
7180	旿	26111	18
7181	書	26360	18
7182	桄	26692	18
7183	楊	26954	18
7184	樼	27196	18
7185	殭	27565	18
7186	沬	27820	18
7187	洩	27945	18
7188	浰	28016	18
7189	湓	28243	18
7190	煭	29037	18
7191	熳	29107	18
7192	燑	29137	18
7193	爭	29229	18
7194	瑠	29792	18
7195	甍	29965	18
7196	異	30064	18
7197	痖	30166	18
7198	眜	30492	18
7199	確	30906	18
7200	笱	31537	18
7201	筻	31611	18
7202	篥	31717	18
7203	紐	32016	18
7204	紶	32054	18
7205	紹	32057	18
7206	緝	32221	18
7207	緟	32223	18
7208	繎	32334	18
7209	纥	32421	18
7210	绋	32459	18
7211	舣	33315	18
7212	苖	33494	18
7213	菪	33770	18
7214	蛑	34513	18
7215	螫	34731	18
7216	記	35352	18
7217	谿	35903	18
7218	負	36000	18
7219	迚	36826	18
7220	邶	37046	18
7221	邽	37053	18
7222	酆	37190	18
7223	鍠	37728	18
7224	鏌	37836	18
7225	钸	38072	18
7226	雩	38633	18
7227	頻	38971	18
7228	鸺	40506	18
7229	鹠	40544	18
7230	鼷	40759	18
7231	丌	19980	17
7232	偉	20553	17
7233	勲	21234	17
7234	匜	21276	17
7235	咡	21665	17
7236	嗉	21961	17
7237	坵	22389	17
7238	夌	22796	17
7239	夐	22800	17
7240	妗	22935	17
7241	妣	22947	17
7242	媗	23191	17
7243	崁	23809	17
7244	嶏	23951	17
7245	巘	24024	17
7246	帯	24111	17
7247	廒	24274	17
7248	恆	24646	17
7249	悎	24718	17
7250	憺	25018	17
7251	懔	25044	17
7252	戙	25113	17
7253	敋	25931	17
7254	旳	26099	17
7255	昃	26115	17
7256	晥	26213	17
7257	柢	26594	17
7258	棼	26876	17
7259	椐	26896	17
7260	樉	27145	17
7261	樗	27159	17
7262	殪	27562	17
7263	汜	27740	17
7264	泜	27868	17
7265	淩	28137	17
7266	溵	28341	17
7267	爀	29184	17
7268	牸	29304	17
7269	瓩	29929	17
7270	當	30070	17
7271	皤	30372	17
7272	睪	30570	17
7273	硃	30787	17
7274	緘	32216	17
7275	編	32232	17
7276	羮	32686	17
7277	耧	32807	17
7278	艟	33375	17
7279	芏	33423	17
7280	荛	33627	17
7281	蘋	34315	17
7282	蟇	34759	17
7283	衽	34941	17
7284	褙	35097	17
7285	跣	36323	17
7286	蹓	36435	17
7287	銀	37504	17
7288	鏐	37840	17
7289	關	38364	17
7290	靰	38768	17
7291	鞡	38817	17
7292	飛	39131	17
7293	魆	39750	17
7294	鹣	40547	17
7295	鼗	40727	17
7296	伕	20245	16
7297	侂	20354	16
7298	侉	20361	16
7299	俦	20454	16
7300	倷	20535	16
7301	冏	20879	16
7302	圫	22315	16
7303	圮	22318	16
7304	坰	22384	16
7305	垲	22450	16
7306	垾	22462	16
7307	埫	22507	16
7308	墘	22680	16
7309	夈	22792	16
7310	夛	22811	16
7311	姪	23018	16
7312	娒	23058	16
7313	婏	23119	16
7314	嬖	23318	16
7315	宀	23424	16
7316	尙	23577	16
7317	屃	23619	16
7318	屛	23643	16
7319	幪	24170	16
7320	弾	24382	16
7321	捨	25448	16
7322	搷	25655	16
7323	擇	25799	16
7324	斾	26046	16
7325	昻	26171	16
7326	曆	26310	16
7327	曠	26336	16
7328	桴	26740	16
7329	棶	26870	16
7330	楀	26944	16
7331	極	26997	16
7332	樿	27199	16
7333	泙	27865	16
7334	涖	28054	16
7335	濄	28612	16
7336	炰	28848	16
7337	燠	29152	16
7338	玆	29574	16
7339	琲	29746	16
7340	瑒	29778	16
7341	瞀	30592	16
7342	矻	30715	16
7343	砵	30773	16
7344	硎	30798	16
7345	碡	30881	16
7346	秴	31220	16
7347	竦	31462	16
7348	竫	31467	16
7349	竾	31486	16
7350	簹	31801	16
7351	粆	31878	16
7352	紱	32049	16
7353	緈	32200	16
7354	績	32318	16
7355	缷	32567	16
7356	翣	32739	16
7357	脔	33044	16
7358	舳	33331	16
7359	莙	33689	16
7360	許	35377	16
7361	踇	36359	16
7362	輖	36630	16
7363	酃	37187	16
7364	酎	37198	16
7365	鉁	37441	16
7366	鉾	37502	16
7367	銙	37529	16
7368	録	37682	16
7369	間	38291	16
7370	阇	38407	16
7371	颃	39043	16
7372	鹆	40518	16
7373	冑	20881	15
7374	吽	21565	15
7375	呒	21586	15
7376	嚐	22160	15
7377	嚑	22161	15
7378	圧	22311	15
7379	垬	22444	15
7380	埆	22470	15
7381	塨	22632	15
7382	壆	22726	15
7383	夲	22834	15
7384	妘	22936	15
7385	妺	22970	15
7386	婞	23134	15
7387	媄	23172	15
7388	屸	23672	15
7389	峃	23747	15
7390	嶃	23939	15
7391	彿	24447	15
7392	悜	24732	15
7393	愰	24880	15
7394	態	24907	15
7395	摺	25722	15
7396	攮	25902	15
7397	斂	25986	15
7398	昦	26150	15
7399	晸	26232	15
7400	暕	26261	15
7401	暝	26269	15
7402	枃	26499	15
7403	柙	26585	15
7404	栬	26668	15
7405	椥	26917	15
7406	橿	27263	15
7407	欐	27408	15
7408	毘	27608	15
7409	氾	27710	15
7410	泐	27856	15
7411	湅	28229	15
7412	滍	28365	15
7413	潔	28500	15
7414	潥	28517	15
7415	炵	28853	15
7416	煺	29050	15
7417	營	29151	15
7418	燵	29173	15
7419	燹	29177	15
7420	燻	29179	15
7421	疋	30091	15
7422	疠	30112	15
7423	癯	30319	15
7424	眾	30526	15
7425	砑	30737	15
7426	竻	31483	15
7427	笥	31525	15
7428	箖	31638	15
7429	簠	31776	15
7430	簨	31784	15
7431	線	32218	15
7432	緢	32226	15
7433	緱	32241	15
7434	纐	32400	15
7435	绐	32464	15
7436	臑	33233	15
7437	芰	33456	15
7438	蕞	34142	15
7439	螱	34737	15
7440	蟛	34779	15
7441	衞	34910	15
7442	衠	34912	15
7443	計	35336	15
7444	説	35500	15
7445	費	36027	15
7446	貿	36031	15
7447	跫	36331	15
7448	軚	36570	15
7449	邘	37016	15
7450	郃	37059	15
7451	鋬	37612	15
7452	鍧	37735	15
7453	鐔	37908	15
7454	鑽	38013	15
7455	闆	38342	15
7456	陔	38484	15
7457	隹	38585	15
7458	靐	38736	15
7459	鞨	38824	15
7460	颿	39103	15
7461	骟	39583	15
7462	鷉	40393	15
7463	鸊	40458	15
7464	黇	40647	15
7465	鼱	40753	15
7466	龀	40832	15
7467	丼	20028	14
7468	伅	20229	14
7469	偰	20592	14
7470	儏	20751	14
7471	冋	20875	14
7472	刣	21027	14
7473	匦	21286	14
7474	協	21332	14
7475	喦	21926	14
7476	噣	22115	14
7477	圯	22319	14
7478	坌	22348	14
7479	埵	22517	14
7480	堣	22563	14
7481	媷	23223	14
7482	尯	23599	14
7483	屻	23675	14
7484	峠	23776	14
7485	島	23798	14
7486	嵕	23893	14
7487	嶺	23994	14
7488	帓	24083	14
7489	怍	24589	14
7490	戸	25144	14
7491	扆	25158	14
7492	掛	25499	14
7493	攢	25890	14
7494	旰	26096	14
7495	昫	26155	14
7496	昰	26160	14
7497	曟	26335	14
7498	槑	27089	14
7499	槗	27095	14
7500	槠	27104	14
7501	橈	27208	14
7502	泦	27878	14
7503	涴	28084	14
7504	溝	28317	14
7505	焌	28940	14
7506	焫	28971	14
7507	牴	29300	14
7508	玓	29587	14
7509	畚	30042	14
7510	畛	30043	14
7511	疌	30092	14
7512	皬	30380	14
7513	礒	30994	14
7514	秕	31189	14
7515	秱	31217	14
7516	筆	31558	14
7517	節	31680	14
7518	簃	31747	14
7519	繙	32345	14
7520	罴	32628	14
7521	肸	32952	14
7522	腘	33112	14
7523	腧	33127	14
7524	芴	33460	14
7525	茀	33536	14
7526	茈	33544	14
7527	蓢	34018	14
7528	蘠	34336	14
7529	觯	35311	14
7530	詈	35400	14
7531	讵	35765	14
7532	诹	35833	14
7533	郚	37082	14
7534	鄜	37148	14
7535	钅	38021	14
7536	钬	38060	14
7537	閭	38317	14
7538	陳	38515	14
7539	雙	38617	14
7540	饦	39270	14
7541	髈	39624	14
7542	魚	39770	14
7543	鲧	40103	14
7544	麯	40623	14
7545	黧	40679	14
7546	亶	20150	13
7547	冪	20906	13
7548	剰	21104	13
7549	勑	21201	13
7550	動	21205	13
7551	勶	21238	13
7552	卮	21358	13
7553	囟	22239	13
7554	囷	22263	13
7555	堍	22541	13
7556	姳	23027	13
7557	娍	23053	13
7558	嫙	23257	13
7559	尅	23557	13
7560	專	23560	13
7561	屲	23666	13
7562	崾	23870	13
7563	幾	24190	13
7564	廋	24267	13
7565	彉	24393	13
7566	憶	25014	13
7567	搧	25639	13
7568	撶	25782	13
7569	斝	26013	13
7570	暻	26299	13
7571	曷	26359	13
7572	棩	26857	13
7573	檰	27312	13
7574	欻	27451	13
7575	殂	27522	13
7576	氕	27669	13
7577	涫	28075	13
7578	淛	28123	13
7579	渢	28194	13
7580	湇	28231	13
7581	溁	28289	13
7582	溽	28349	13
7583	滿	28415	13
7584	潽	28541	13
7585	瀉	28681	13
7586	瀬	28716	13
7587	灉	28745	13
7588	煵	29045	13
7589	燔	29140	13
7590	牎	29262	13
7591	牤	29284	13
7592	琋	29707	13
7593	稒	31250	13
7594	笁	31489	13
7595	粢	31906	13
7596	紑	32017	13
7597	組	32068	13
7598	繻	32379	13
7599	罾	32638	13
7600	羱	32689	13
7601	苳	33523	13
7602	菫	33771	13
7603	蒴	33972	13
7604	蟌	34764	13
7605	衄	34884	13
7606	觀	35264	13
7607	趈	36232	13
7608	踺	36410	13
7609	進	36914	13
7610	鎚	37786	13
7611	鎽	37821	13
7612	鏸	37880	13
7613	鐫	37931	13
7614	锠	38176	13
7615	锽	38205	13
7616	镩	38249	13
7617	関	38306	13
7618	雠	38624	13
7619	顔	38996	13
7620	館	39208	13
7621	饾	39294	13
7622	鮠	39840	13
7623	鳚	40154	13
7624	鴞	40222	13
7625	仂	20162	12
7626	俆	20422	12
7627	俢	20450	12
7628	僔	20692	12
7629	冭	20909	12
7630	冿	20927	12
7631	厤	21412	12
7632	呂	21570	12
7633	唵	21813	12
7634	嘁	22017	12
7635	壙	22745	12
7636	壸	22776	12
7637	妏	22927	12
7638	嬩	23337	12
7639	寚	23514	12
7640	岕	23701	12
7641	崳	23859	12
7642	巼	24060	12
7643	師	24107	12
7644	帴	24116	12
7645	弒	24338	12
7646	怗	24599	12
7647	憡	24993	12
7648	戆	25094	12
7649	掟	25503	12
7650	揲	25586	12
7651	敤	25956	12
7652	斈	25992	12
7653	斎	25998	12
7654	暠	26272	12
7655	暣	26275	12
7656	曁	26305	12
7657	杧	26471	12
7658	桲	26738	12
7659	椾	26942	12
7660	榇	27015	12
7661	槙	27097	12
7662	檯	27311	12
7663	檲	27314	12
7664	洜	27932	12
7665	漅	28421	12
7666	潃	28483	12
7667	潎	28494	12
7668	澪	28586	12
7669	瀯	28719	12
7670	熥	29093	12
7671	燄	29124	12
7672	牱	29297	12
7673	犱	29361	12
7674	猊	29450	12
7675	珗	29655	12
7676	瓨	29928	12
7677	瘜	30236	12
7678	盦	30438	12
7679	瞽	30653	12
7680	禘	31128	12
7681	窛	31387	12
7682	籀	31808	12
7683	糦	31974	12
7684	級	32026	12
7685	紭	32045	12
7686	綪	32170	12
7687	聯	32879	12
7688	艹	33401	12
7689	芶	33462	12
7690	茖	33558	12
7691	萣	33827	12
7692	蓂	33986	12
7693	蕺	34170	12
7694	藟	34271	12
7695	藠	34272	12
7696	藥	34277	12
7697	術	34899	12
7698	袓	34963	12
7699	裉	35017	12
7700	視	35222	12
7701	該	35442	12
7702	誠	35488	12
7703	诎	35790	12
7704	豈	35912	12
7705	贊	36106	12
7706	贳	36147	12
7707	赙	36185	12
7708	轪	36714	12
7709	逹	36921	12
7710	達	36948	12
7711	酹	37241	12
7712	鍪	37738	12
7713	靚	38746	12
7714	飆	39110	12
7715	骔	39572	12
7716	鳉	40137	12
7717	鸹	40505	12
7718	鹱	40561	12
7719	丏	19983	11
7720	丠	20000	11
7721	亍	20109	11
7722	亣	20131	11
7723	佉	20297	11
7724	佲	20338	11
7725	刂	20994	11
7726	則	21063	11
7727	卐	21328	11
7728	咾	21694	11
7729	嗥	21989	11
7730	団	22243	11
7731	垇	22407	11
7732	媪	23210	11
7733	學	23416	11
7734	導	23566	11
7735	幆	24134	11
7736	幹	24185	11
7737	忭	24557	11
7738	恓	24659	11
7739	悅	24709	11
7740	抃	25219	11
7741	抜	25244	11
7742	抺	25274	11
7743	捜	25436	11
7744	撹	25785	11
7745	旄	26052	11
7746	旒	26066	11
7747	昤	26148	11
7748	枡	26529	11
7749	栊	26634	11
7750	楃	26947	11
7751	構	27083	11
7752	樣	27171	11
7753	檏	27279	11
7754	氣	27683	11
7755	氽	27709	11
7756	洐	27920	11
7757	涚	28058	11
7758	淂	28098	11
7759	渕	28181	11
7760	漹	28473	11
7761	潪	28522	11
7762	潬	28524	11
7763	澉	28553	11
7764	濓	28627	11
7765	煡	29025	11
7766	猓	29459	11
7767	獯	29551	11
7768	瑸	29816	11
7769	甁	29953	11
7770	疎	30094	11
7771	痦	30182	11
7772	痾	30206	11
7773	眰	30512	11
7774	瞇	30599	11
7775	砢	30754	11
7776	穀	31296	11
7777	竷	31479	11
7778	筅	31557	11
7779	筇	31559	11
7780	粺	31930	11
7781	縠	32288	11
7782	缣	32547	11
7783	聖	32854	11
7784	胬	33004	11
7785	臁	33217	11
7786	臌	33228	11
7787	蔘	34072	11
7788	蔟	34079	11
7789	蔴	34100	11
7790	薨	34216	11
7791	蚰	34480	11
7792	裲	35058	11
7793	見	35211	11
7794	訴	35380	11
7795	調	35519	11
7796	謝	35613	11
7797	譻	35707	11
7798	讚	35738	11
7799	谰	35888	11
7800	趌	36236	11
7801	踰	36400	11
7802	遆	36934	11
7803	鄭	37165	11
7804	酽	37245	11
7805	鍾	37758	11
7806	鏅	37829	11
7807	鐘	37912	11
7808	鑹	38009	11
7809	隳	38579	11
7810	電	38651	11
7811	鞫	38827	11
7812	騄	39428	11
7813	髡	39649	11
7814	鵾	40318	11
7815	丿	20031	10
7816	亜	20124	10
7817	仐	20176	10
7818	仒	20178	10
7819	仮	20206	10
7820	侊	20362	10
7821	偣	20579	10
7822	剉	21065	10
7823	區	21312	10
7824	呺	21626	10
7825	唺	21818	10
7826	嘏	22031	10
7827	嚧	22183	10
7828	囬	22252	10
7829	團	22296	10
7830	壝	22749	10
7831	娤	23076	10
7832	婁	23105	10
7833	嬁	23297	10
7834	實	23526	10
7835	崕	23829	10
7836	崠	23840	10
7837	巣	24035	10
7838	帻	24123	10
7839	弸	24376	10
7840	徼	24508	10
7841	悗	24727	10
7842	悰	24752	10
7843	應	25033	10
7844	扥	25189	10
7845	抷	25271	10
7846	掍	25485	10
7847	揺	25594	10
7848	擴	25844	10
7849	敍	25933	10
7850	敓	25939	10
7851	旇	26055	10
7852	朸	26424	10
7853	杻	26491	10
7854	柤	26596	10
7855	桤	26724	10
7856	櫌	27340	10
7857	殢	27554	10
7858	氠	27680	10
7859	氥	27685	10
7860	汏	27727	10
7861	洓	27923	10
7862	洖	27926	10
7863	洨	27944	10
7864	涼	28092	10
7865	湣	28259	10
7866	潌	28492	10
7867	澋	28555	10
7868	澘	28568	10
7869	澭	28589	10
7870	澽	28605	10
7871	瀽	28733	10
7872	炓	28819	10
7873	煿	29055	10
7874	猱	29489	10
7875	玒	29586	10
7876	瑯	29807	10
7877	瓈	29896	10
7878	瓙	29913	10
7879	瓥	29925	10
7880	甽	30013	10
7881	瘥	30245	10
7882	瘰	30256	10
7883	癒	30290	10
7884	矇	30663	10
7885	礐	30992	10
7886	稂	31234	10
7887	稟	31263	10
7888	穉	31305	10
7889	筮	31598	10
7890	簲	31794	10
7891	粓	31891	10
7892	絶	32118	10
7893	綅	32133	10
7894	緩	32233	10
7895	繍	32333	10
7896	耑	32785	10
7897	舻	33339	10
7898	艨	33384	10
7899	荄	33604	10
7900	蘩	34345	10
7901	蛸	34552	10
7902	蟮	34798	10
7903	衆	34886	10
7904	裈	35016	10
7905	觇	35271	10
7906	詅	35397	10
7907	讬	35756	10
7908	跩	36329	10
7909	踅	36357	10
7910	軒	36562	10
7911	輪	36650	10
7912	選	36984	10
7913	酂	37186	10
7914	銷	37559	10
7915	鋼	37628	10
7916	鐭	37933	10
7917	镋	38219	10
7918	镡	38241	10
7919	阒	38418	10
7920	險	38570	10
7921	靑	38737	10
7922	順	38918	10
7923	顏	38991	10
7924	骕	39573	10
7925	鱓	40019	10
7926	仈	20168	9
7927	伛	20251	9
7928	倖	20502	9
7929	偅	20549	9
7930	價	20729	9
7931	冚	20890	9
7932	劻	21179	9
7933	勨	21224	9
7934	単	21336	9
7935	叄	21444	9
7936	呶	21622	9
7937	唻	21819	9
7938	啘	21848	9
7939	囩	22249	9
7940	埯	22511	9
7941	壱	22769	9
7942	奓	22867	9
7943	婠	23136	9
7944	嫑	23249	9
7945	嫨	23272	9
7946	屙	23641	9
7947	岣	23715	9
7948	峧	23783	9
7949	崦	23846	9
7950	嶶	23990	9
7951	帡	24097	9
7952	幞	24158	9
7953	廨	24296	9
7954	彇	24391	9
7955	彟	24415	9
7956	怣	24611	9
7957	悳	24755	9
7958	憜	24988	9
7959	撘	25752	9
7960	擄	25796	9
7961	據	25818	9
7962	敎	25934	9
7963	晫	26219	9
7964	朓	26387	9
7965	柾	26622	9
7966	梃	26755	9
7967	條	26781	9
7968	棯	26863	9
7969	榣	27043	9
7970	橀	27200	9
7971	橥	27237	9
7972	櫎	27342	9
7973	櫓	27347	9
7974	氷	27703	9
7975	汈	27720	9
7976	済	28168	9
7977	湋	28235	9
7978	溍	28301	9
7979	滬	28396	9
7980	澞	28574	9
7981	濊	28618	9
7982	瀷	28727	9
7983	灬	28780	9
7984	炴	28852	9
7985	焢	28962	9
7986	燂	29122	9
7987	燐	29136	9
7988	爝	29213	9
7989	犺	29370	9
7990	狀	29376	9
7991	猋	29451	9
7992	獅	29509	9
7993	獊	29514	9
7994	玊	29578	9
7995	瑪	29802	9
7996	璄	29828	9
7997	畝	30045	9
7998	畯	30063	9
7999	畾	30078	9
8000	痺	30202	9
8001	瘔	30228	9
8002	癥	30309	9
8003	皕	30357	9
8004	盨	30440	9
8005	睏	30543	9
8006	砹	30777	9
8007	硪	30826	9
8008	硶	30838	9
8009	禮	31150	9
8010	秺	31226	9
8011	籓	31827	9
8012	籥	31845	9
8013	終	32066	9
8014	緻	32251	9
8015	縯	32303	9
8016	缡	32545	9
8017	罱	32625	9
8018	翾	32766	9
8019	脇	33031	9
8020	舁	33281	9
8021	舄	33284	9
8022	舉	33289	9
8023	舭	33325	9
8024	菸	33784	9
8025	蓋	33995	9
8026	蔩	34089	9
8027	蕰	34160	9
8028	薗	34199	9
8029	蛱	34545	9
8030	螬	34732	9
8031	螽	34749	9
8032	蠲	34866	9
8033	襞	35166	9
8034	設	35373	9
8035	話	35441	9
8036	謦	35622	9
8037	豊	35914	9
8038	豐	35920	9
8039	質	36074	9
8040	赍	36173	9
8041	趙	36249	9
8042	跞	36318	9
8043	軍	36557	9
8044	載	36617	9
8045	郪	37098	9
8046	郵	37109	9
8047	鄌	37132	9
8048	銅	37509	9
8049	銧	37543	9
8050	鋪	37610	9
8051	鎯	37807	9
8052	鐓	37907	9
8053	鑺	38010	9
8054	锇	38151	9
8055	閣	38307	9
8056	閤	38308	9
8057	閦	38310	9
8058	際	38555	9
8059	靷	38775	9
8060	鞥	38821	9
8061	餍	39181	9
8062	馇	39303	9
8063	驵	39541	9
8064	鹁	40513	9
8065	鹨	40552	9
8066	麿	40639	9
8067	亴	20148	8
8068	仛	20187	8
8069	伝	20253	8
8070	佀	20288	8
8071	佢	20322	8
8072	侒	20370	8
8073	倗	20503	8
8074	傢	20642	8
8075	兟	20831	8
8076	勅	21189	8
8077	勣	21219	8
8078	匂	21250	8
8079	厷	21431	8
8080	呑	21585	8
8081	嘠	22048	8
8082	埴	22516	8
8083	壒	22738	8
8084	壘	22744	8
8085	奡	22881	8
8086	嬌	23308	8
8087	嬨	23336	8
8088	孶	23414	8
8089	尥	23589	8
8090	層	23652	8
8091	岋	23691	8
8092	岠	23712	8
8093	崰	23856	8
8094	帤	24100	8
8095	帹	24121	8
8096	庒	24210	8
8097	廍	24269	8
8098	悆	24710	8
8099	悕	24725	8
8100	愩	24873	8
8101	慤	24932	8
8102	扽	25213	8
8103	拃	25283	8
8104	拊	25290	8
8105	掊	25482	8
8106	揎	25550	8
8107	搫	25643	8
8108	摭	25709	8
8109	撻	25787	8
8110	敘	25944	8
8111	旀	26048	8
8112	昡	26145	8
8113	朏	26383	8
8114	杽	26493	8
8115	栞	26654	8
8116	棨	26856	8
8117	棫	26859	8
8118	棿	26879	8
8119	椇	26887	8
8120	楋	26955	8
8121	槔	27092	8
8122	様	27096	8
8123	槰	27120	8
8124	檎	27278	8
8125	檺	27322	8
8126	櫈	27336	8
8127	櫔	27348	8
8128	欏	27407	8
8129	欹	27449	8
8130	殣	27555	8
8131	殹	27577	8
8132	毹	27641	8
8133	氍	27661	8
8134	沰	27824	8
8135	洃	27907	8
8136	洠	27936	8
8137	浛	27995	8
8138	涳	28083	8
8139	渫	28203	8
8140	潖	28502	8
8141	潤	28516	8
8142	澫	28587	8
8143	濕	28629	8
8144	炟	28831	8
8145	烱	28913	8
8146	熼	29116	8
8147	燁	29121	8
8148	燏	29135	8
8149	燦	29158	8
8150	燶	29174	8
8151	牝	29277	8
8152	犻	29371	8
8153	猧	29479	8
8154	玡	29601	8
8155	珖	29654	8
8156	瑩	29801	8
8157	瑳	29811	8
8158	璒	29842	8
8159	璽	29885	8
8160	畞	30046	8
8161	瘎	30222	8
8162	発	30330	8
8163	皛	30363	8
8164	盬	30444	8
8165	盿	30463	8
8166	睎	30542	8
8167	瞾	30654	8
8168	矧	30695	8
8169	磉	30921	8
8170	磏	30927	8
8171	磔	30932	8
8172	礵	31029	8
8173	祢	31074	8
8174	秫	31211	8
8175	竸	31480	8
8176	箑	31633	8
8177	箙	31641	8
8178	簩	31785	8
8179	籠	31840	8
8180	籴	31860	8
8181	粜	31900	8
8182	糈	31944	8
8183	紩	32041	8
8184	経	32076	8
8185	絕	32085	8
8186	絲	32114	8
8187	綉	32137	8
8188	綜	32156	8
8189	綵	32181	8
8190	緥	32229	8
8191	緷	32247	8
8192	縢	32290	8
8193	總	32317	8
8194	繸	32376	8
8195	翹	32761	8
8196	耖	32790	8
8197	胨	33000	8
8198	脈	33032	8
8199	膶	33206	8
8200	臮	33262	8
8201	興	33288	8
8202	芛	33435	8
8203	苘	33496	8
8204	苤	33508	8
8205	苨	33512	8
8206	苽	33533	8
8207	莿	33727	8
8208	菹	33785	8
8209	蒐	33936	8
8210	蓠	34016	8
8211	蓮	34030	8
8212	藨	34280	8
8213	螞	34718	8
8214	蟻	34811	8
8215	蠔	34836	8
8216	衎	34894	8
8217	衛	34907	8
8218	襜	35164	8
8219	變	35722	8
8220	貳	36019	8
8221	赕	36181	8
8222	赪	36202	8
8223	跡	36321	8
8224	軏	36559	8
8225	輗	36631	8
8226	輿	36671	8
8227	遡	36961	8
8228	酳	37235	8
8229	鈱	37425	8
8230	錱	37681	8
8231	錶	37686	8
8232	鍕	37717	8
8233	鐚	37914	8
8234	鑅	37957	8
8235	铪	38122	8
8236	镙	38233	8
8237	镴	38260	8
8238	闶	38390	8
8239	韘	38872	8
8240	預	38928	8
8241	額	38989	8
8242	飧	39143	8
8243	飯	39151	8
8244	餸	39224	8
8245	騳	39475	8
8246	骘	39576	8
8247	魖	39766	8
8248	鲒	40082	8
8249	鳡	40161	8
8250	鸜	40476	8
8251	鹟	40543	8
8252	鹡	40545	8
8253	亷	20151	7
8254	伈	20232	7
8255	佇	20295	7
8256	侘	20376	7
8257	俍	20429	7
8258	倆	20486	7
8259	傳	20659	7
8260	刋	21003	7
8261	刿	21055	7
8262	劚	21146	7
8263	勩	21225	7
8264	厛	21403	7
8265	呔	21588	7
8266	咥	21669	7
8267	啭	21869	7
8268	喺	21946	7
8269	嗄	21956	7
8270	嗍	21965	7
8271	噰	22128	7
8272	囥	22245	7
8273	圉	22281	7
8274	埏	22479	7
8275	執	22519	7
8276	堬	22572	7
8277	売	22770	7
8278	夤	22820	7
8279	夨	22824	7
8280	夬	22828	7
8281	奤	22884	7
8282	姉	22985	7
8283	孮	23406	7
8284	実	23455	7
8285	寜	23516	7
8286	嵝	23901	7
8287	巜	24028	7
8288	廯	24303	7
8289	弇	24327	7
8290	彊	24394	7
8291	彖	24406	7
8292	彡	24417	7
8293	彫	24427	7
8294	徍	24461	7
8295	從	24478	7
8296	悃	24707	7
8297	惎	24782	7
8298	戓	25107	7
8299	戰	25136	7
8300	揹	25593	7
8301	揿	25599	7
8302	摢	25698	7
8303	敉	25929	7
8304	敭	25965	7
8305	敱	25969	7
8306	斱	26033	7
8307	昐	26128	7
8308	晙	26201	7
